route_id,route_name_fr,zone_type,combat_enabled,pokemon_id,pokemon_name_en,pokemon_name_fr,spawn_weight,min_level,max_level,methods
kanto_dungeon_rock_tunnel,Tunnel Roche (Kanto),dungeon,true,247,pupitar,Ymphect,7,8,35,rock-smash|walk
kanto_dungeon_rock_tunnel,Tunnel Roche (Kanto),dungeon,true,232,donphan,Donphan,4,9,36,rock-smash|walk
kanto_dungeon_rock_tunnel,Tunnel Roche (Kanto),dungeon,true,337,lunatone,Séléroc,4,7,33,rock-smash|walk
kanto_dungeon_rock_tunnel,Tunnel Roche (Kanto),dungeon,true,338,solrock,Solaroc,4,7,33,rock-smash|walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,302,sableye,Ténéfix,10,31,40,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,64,kadabra,Kadabra,9,33,43,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,202,wobbuffet,Qulbutoké,7,33,43,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,442,spiritomb,Spiritomb,5,32,41,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,97,hypno,Hypnomade,4,34,44,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,326,grumpig,Groret,4,34,44,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,122,mr-mime,M. Mime,3,34,44,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,358,chimecho,Éoko,3,34,44,walk
kanto_city_lavender_town,Lavanville (Kanto),town,false,435,skuntank,Moufflair,3,34,44,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,92,gastly,Fantominus,15,13,22,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,353,shuppet,Polichombr,15,13,22,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,355,duskull,Skelénox,15,13,22,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,302,sableye,Ténéfix,10,14,23,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,93,haunter,Spectrum,8,16,26,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,200,misdreavus,Feuforêve,7,14,23,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,442,spiritomb,Spiritomb,5,15,24,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,356,dusclops,Téraclope,4,17,27,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,354,banette,Branette,2,17,27,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,429,mismagius,Magirêve,2,17,27,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,94,gengar,Ectoplasma,1,19,30,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,197,umbreon,Noctali,1,18,28,walk
kanto_dungeon_pokemon_tower,Tour Pokemon (Kanto),dungeon,true,477,dusknoir,Noctunoir,1,20,31,walk
kanto_route_8,Route 8 (Kanto),route,true,397,staravia,Étourvol,12,17,22,walk
kanto_route_8,Route 8 (Kanto),route,true,20,raticate,Rattatac,9,18,23,walk
kanto_route_8,Route 8 (Kanto),route,true,22,fearow,Rapasdepic,9,18,23,walk
kanto_route_8,Route 8 (Kanto),route,true,264,linoone,Linéon,9,18,23,walk
kanto_route_8,Route 8 (Kanto),route,true,400,bibarel,Castorno,9,18,23,walk
kanto_route_8,Route 8 (Kanto),route,true,301,delcatty,Delcatty,8,18,23,walk
kanto_route_8,Route 8 (Kanto),route,true,351,castform,Morphéo,8,16,20,walk
kanto_route_8,Route 8 (Kanto),route,true,335,zangoose,Mangriff,6,17,21,walk
kanto_route_8,Route 8 (Kanto),route,true,164,noctowl,Noarfang,5,19,24,walk
kanto_route_8,Route 8 (Kanto),route,true,85,dodrio,Dodrio,3,19,24,walk
kanto_route_8,Route 8 (Kanto),route,true,277,swellow,Hélédelle,3,19,24,walk
kanto_route_8,Route 8 (Kanto),route,true,18,pidgeot,Roucarnage,2,21,27,walk
kanto_route_8,Route 8 (Kanto),route,true,169,crobat,Nostenfer,2,22,28,walk
kanto_route_8,Route 8 (Kanto),route,true,398,staraptor,Étouraptor,2,21,27,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,30,nidorina,Nidorina,12,36,46,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,20,raticate,Rattatac,9,37,47,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,53,persian,Persian,9,37,47,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,162,furret,Fouinar,9,37,47,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,288,vigoroth,Vigoroth,9,37,47,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,113,chansey,Leveinard,7,38,48,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,479,rotom,Motisma,7,35,44,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,203,girafarig,Girafarig,5,36,45,walk
kanto_city_saffron_city,Safrania (Kanto),town,false,407,roserade,Roserade,1,40,51,walk
kanto_route_7,Route 7 (Kanto),route,true,22,fearow,Rapasdepic,9,20,25,walk
kanto_route_7,Route 7 (Kanto),route,true,288,vigoroth,Vigoroth,9,20,25,walk
kanto_route_7,Route 7 (Kanto),route,true,40,wigglytuff,Grodoudou,7,22,28,walk
kanto_route_7,Route 7 (Kanto),route,true,164,noctowl,Noarfang,5,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,291,ninjask,Ninjask,5,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,115,kangaskhan,Kangourex,4,19,23,walk
kanto_route_7,Route 7 (Kanto),route,true,178,xatu,Xatu,4,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,234,stantler,Cerfrousse,4,19,23,walk
kanto_route_7,Route 7 (Kanto),route,true,432,purugly,Chaffreux,4,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,85,dodrio,Dodrio,3,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,277,swellow,Hélédelle,3,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,426,drifblim,Grodrive,3,21,26,walk
kanto_route_7,Route 7 (Kanto),route,true,18,pidgeot,Roucarnage,2,23,29,walk
kanto_route_7,Route 7 (Kanto),route,true,398,staraptor,Étouraptor,2,23,29,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,162,furret,Fouinar,9,40,50,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,308,medicham,Charmina,9,40,50,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,335,zangoose,Mangriff,6,39,48,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,336,seviper,Séviper,6,39,48,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,203,girafarig,Girafarig,5,39,48,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,241,miltank,Écrémeuh,4,39,48,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,428,lopunny,Lockpin,4,41,51,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,82,magneton,Magnéton,3,41,51,walk
kanto_city_celadon_city,Celadopole (Kanto),town,false,424,ambipom,Capidextre,3,41,51,walk
kanto_route_16,Route 16 (Kanto),route,true,27,sandshrew,Sabelette,16,18,27,walk
kanto_route_16,Route 16 (Kanto),route,true,187,hoppip,Granivol,16,17,26,walk
kanto_route_16,Route 16 (Kanto),route,true,246,larvitar,Embrylex,14,18,27,walk
kanto_route_16,Route 16 (Kanto),route,true,75,graveler,Gravalanch,12,21,31,walk
kanto_route_16,Route 16 (Kanto),route,true,95,onix,Onix,11,19,28,walk
kanto_route_16,Route 16 (Kanto),route,true,345,lileep,Lilia,11,18,27,walk
kanto_route_16,Route 16 (Kanto),route,true,207,gligar,Scorplane,9,19,28,walk
kanto_route_16,Route 16 (Kanto),route,true,247,pupitar,Ymphect,7,21,31,walk
kanto_route_16,Route 16 (Kanto),route,true,148,dragonair,Draco,6,21,31,walk
kanto_route_16,Route 16 (Kanto),route,true,357,tropius,Tropius,6,20,29,walk
kanto_route_16,Route 16 (Kanto),route,true,372,shelgon,Drackhaus,6,21,31,walk
kanto_route_16,Route 16 (Kanto),route,true,472,gliscor,Scorvol,3,22,32,walk
kanto_route_16,Route 16 (Kanto),route,true,76,golem,Grolem,2,24,35,walk
kanto_route_16,Route 16 (Kanto),route,true,334,altaria,Altaria,2,22,32,walk
kanto_route_17,Route 17 (Kanto),route,true,50,diglett,Taupiqueur,16,19,26,walk
kanto_route_17,Route 17 (Kanto),route,true,104,cubone,Osselait,16,20,27,walk
kanto_route_17,Route 17 (Kanto),route,true,322,numel,Chamallot,16,20,27,walk
kanto_route_17,Route 17 (Kanto),route,true,328,trapinch,Kraknoix,16,19,26,walk
kanto_route_17,Route 17 (Kanto),route,true,111,rhyhorn,Rhinocorne,13,20,27,walk
kanto_route_17,Route 17 (Kanto),route,true,443,gible,Griknot,13,20,27,walk
kanto_route_17,Route 17 (Kanto),route,true,75,graveler,Gravalanch,12,23,31,walk
kanto_route_17,Route 17 (Kanto),route,true,188,skiploom,Floravol,12,22,30,walk
kanto_route_17,Route 17 (Kanto),route,true,207,gligar,Scorplane,9,21,28,walk
kanto_route_17,Route 17 (Kanto),route,true,176,togetic,Togetic,8,23,31,walk
kanto_route_17,Route 17 (Kanto),route,true,247,pupitar,Ymphect,7,23,31,walk
kanto_route_17,Route 17 (Kanto),route,true,323,camerupt,Camérupt,5,24,32,walk
kanto_route_17,Route 17 (Kanto),route,true,112,rhydon,Rhinoféros,4,24,32,walk
kanto_route_17,Route 17 (Kanto),route,true,472,gliscor,Scorvol,3,24,32,walk
kanto_route_18,Route 18 (Kanto),route,true,270,lotad,Nénupiot,16,19,26,old-rod|good-rod|surf
kanto_route_18,Route 18 (Kanto),route,true,278,wingull,Goélise,16,19,26,old-rod|good-rod|surf
kanto_route_18,Route 18 (Kanto),route,true,318,carvanha,Carvanha,15,20,27,old-rod|good-rod|surf
kanto_route_18,Route 18 (Kanto),route,true,72,tentacool,Tentacool,13,20,27,old-rod|good-rod|surf
kanto_route_18,Route 18 (Kanto),route,true,271,lombre,Lombre,12,22,30,good-rod|surf
kanto_route_18,Route 18 (Kanto),route,true,459,snover,Blizzi,12,20,27,walk
kanto_route_18,Route 18 (Kanto),route,true,24,arbok,Arbok,9,24,32,walk
kanto_route_18,Route 18 (Kanto),route,true,210,granbull,Granbull,8,24,32,walk
kanto_route_18,Route 18 (Kanto),route,true,279,pelipper,Bekipan,7,23,31,good-rod|surf
kanto_route_18,Route 18 (Kanto),route,true,267,beautifly,Charmillon,6,25,34,walk
kanto_route_18,Route 18 (Kanto),route,true,291,ninjask,Ninjask,5,24,32,walk
kanto_route_18,Route 18 (Kanto),route,true,123,scyther,Insécateur,4,22,29,walk
kanto_route_18,Route 18 (Kanto),route,true,284,masquerain,Maskadra,4,24,32,walk
kanto_route_18,Route 18 (Kanto),route,true,319,sharpedo,Sharpedo,3,24,32,good-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,79,slowpoke,Ramoloss,16,42,51,old-rod|good-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,170,chinchou,Loupio,16,42,51,old-rod|good-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,172,pichu,Pichu,16,40,49,walk
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,400,bibarel,Castorno,9,45,55,good-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,211,qwilfish,Qwilfish,8,43,52,good-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,171,lanturn,Lanturn,4,46,56,good-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,73,tentacruel,Tentacruel,2,46,56,super-rod|surf
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,124,jynx,Lippoutou,2,46,56,walk
kanto_city_fuchsia_city,Parmanie (Kanto),town,false,462,magnezone,Magnézone,1,49,60,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,138,omanyte,Amonita,11,5,31,old-rod|good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,140,kabuto,Kabuto,11,5,31,old-rod|good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,222,corsola,Corayon,9,6,32,good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,49,venomoth,Aéromite,8,9,36,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,15,beedrill,Dardargnan,6,10,38,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,80,slowbro,Flagadoss,4,9,36,good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,199,slowking,Roigada,4,9,36,good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,369,relicanth,Relicanth,4,7,33,good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,139,omastar,Amonistar,3,9,36,good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,141,kabutops,Kabutops,3,9,36,good-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,359,absol,Absol,3,7,33,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,478,froslass,Momartik,3,9,36,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,45,vileplume,Rafflesia,2,11,39,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,71,victreebel,Empiflor,2,11,39,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,121,starmie,Staross,2,10,37,super-rod|surf
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,154,meganium,Méganium,1,12,40,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,254,sceptile,Jungko,1,12,40,walk
kanto_dungeon_safari_zone,Parc Safari (Kanto),dungeon,true,465,tangrowth,Bouldeneu,1,10,37,walk
kanto_route_15,Route 15 (Kanto),route,true,165,ledyba,Coxy,16,21,27,walk
kanto_route_15,Route 15 (Kanto),route,true,283,surskit,Arakdo,16,21,27,old-rod|good-rod|surf
kanto_route_15,Route 15 (Kanto),route,true,166,ledian,Coxyclaque,12,25,32,walk
kanto_route_15,Route 15 (Kanto),route,true,193,yanma,Yanma,12,23,29,walk
kanto_route_15,Route 15 (Kanto),route,true,458,mantyke,Babimanta,11,22,28,old-rod|good-rod|surf
kanto_route_15,Route 15 (Kanto),route,true,211,qwilfish,Qwilfish,8,23,29,good-rod|surf
kanto_route_15,Route 15 (Kanto),route,true,414,mothim,Papilord,7,25,32,walk
kanto_route_15,Route 15 (Kanto),route,true,12,butterfree,Papilusion,6,27,35,walk
kanto_route_15,Route 15 (Kanto),route,true,267,beautifly,Charmillon,6,27,35,walk
kanto_route_15,Route 15 (Kanto),route,true,123,scyther,Insécateur,4,24,30,walk
kanto_route_15,Route 15 (Kanto),route,true,284,masquerain,Maskadra,4,26,33,walk
kanto_route_15,Route 15 (Kanto),route,true,342,crawdaunt,Colhomard,4,26,33,good-rod|surf
kanto_route_15,Route 15 (Kanto),route,true,226,mantine,Démanta,3,26,33,good-rod|surf
kanto_route_15,Route 15 (Kanto),route,true,416,vespiquen,Apireine,3,26,33,walk
kanto_route_14,Route 14 (Kanto),route,true,194,wooper,Axoloto,16,20,26,old-rod|good-rod|surf
kanto_route_14,Route 14 (Kanto),route,true,339,barboach,Barloche,16,21,27,old-rod|good-rod|surf
kanto_route_14,Route 14 (Kanto),route,true,195,quagsire,Maraiste,9,25,32,good-rod|surf
kanto_route_14,Route 14 (Kanto),route,true,279,pelipper,Bekipan,7,25,32,good-rod|surf
kanto_route_14,Route 14 (Kanto),route,true,12,butterfree,Papilusion,6,27,35,walk
kanto_route_14,Route 14 (Kanto),route,true,123,scyther,Insécateur,4,24,30,walk
kanto_route_14,Route 14 (Kanto),route,true,217,ursaring,Ursaring,4,26,33,walk
kanto_route_14,Route 14 (Kanto),route,true,284,masquerain,Maskadra,4,26,33,walk
kanto_route_14,Route 14 (Kanto),route,true,317,swalot,Avaltout,4,26,33,walk
kanto_route_14,Route 14 (Kanto),route,true,340,whiscash,Barbicha,4,26,33,good-rod|surf
kanto_route_14,Route 14 (Kanto),route,true,226,mantine,Démanta,3,26,33,good-rod|surf
kanto_route_14,Route 14 (Kanto),route,true,416,vespiquen,Apireine,3,26,33,walk
kanto_route_14,Route 14 (Kanto),route,true,460,abomasnow,Blizzaroi,3,26,33,walk
kanto_route_14,Route 14 (Kanto),route,true,130,gyarados,Léviator,1,27,34,super-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,278,wingull,Goélise,16,4,30,old-rod|good-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,415,combee,Apitrini,16,4,30,walk
kanto_route_13,Route 13 (Kanto),route,true,458,mantyke,Babimanta,11,5,31,old-rod|good-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,279,pelipper,Bekipan,7,8,35,good-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,128,tauros,Tauros,4,7,33,walk
kanto_route_13,Route 13 (Kanto),route,true,226,mantine,Démanta,3,9,36,good-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,73,tentacruel,Tentacruel,2,9,36,super-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,272,ludicolo,Ludicolo,2,11,39,super-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,295,exploud,Brouhabam,2,11,39,walk
kanto_route_13,Route 13 (Kanto),route,true,398,staraptor,Étouraptor,2,11,39,walk
kanto_route_13,Route 13 (Kanto),route,true,103,exeggutor,Noadkoko,1,10,37,walk
kanto_route_13,Route 13 (Kanto),route,true,130,gyarados,Léviator,1,10,37,super-rod|surf
kanto_route_13,Route 13 (Kanto),route,true,463,lickilicky,Coudlangue,1,9,36,walk
kanto_route_13,Route 13 (Kanto),route,true,469,yanmega,Yanmega,1,9,36,walk
kanto_route_12,Route 12 (Kanto),route,true,225,delibird,Cadoizo,13,5,31,walk
kanto_route_12,Route 12 (Kanto),route,true,259,marshtomp,Flobio,7,8,35,good-rod|surf
kanto_route_12,Route 12 (Kanto),route,true,414,mothim,Papilord,7,8,35,walk
kanto_route_12,Route 12 (Kanto),route,true,89,muk,Grotadmorv,4,9,36,walk
kanto_route_12,Route 12 (Kanto),route,true,110,weezing,Smogogo,4,9,36,walk
kanto_route_12,Route 12 (Kanto),route,true,423,gastrodon,Tritosor,4,9,36,good-rod|surf
kanto_route_12,Route 12 (Kanto),route,true,226,mantine,Démanta,3,9,36,good-rod|surf
kanto_route_12,Route 12 (Kanto),route,true,348,armaldo,Armaldo,3,9,36,walk
kanto_route_12,Route 12 (Kanto),route,true,416,vespiquen,Apireine,3,9,36,walk
kanto_route_12,Route 12 (Kanto),route,true,189,jumpluff,Cotovol,2,11,39,walk
kanto_route_12,Route 12 (Kanto),route,true,130,gyarados,Léviator,1,10,37,super-rod|surf
kanto_route_12,Route 12 (Kanto),route,true,233,porygon2,Porygon2,1,9,36,walk
kanto_route_12,Route 12 (Kanto),route,true,395,empoleon,Pingoléon,1,12,40,super-rod|surf
kanto_route_12,Route 12 (Kanto),route,true,469,yanmega,Yanmega,1,9,36,walk
kanto_route_19,Route 19 (Kanto),route,true,278,wingull,Goélise,16,4,30,old-rod|good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,120,staryu,Stari,13,5,31,old-rod|good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,366,clamperl,Coquiperl,13,5,31,old-rod|good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,119,seaking,Poissoroy,8,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,159,croconaw,Crocrodil,7,8,35,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,184,azumarill,Azumarill,7,10,38,super-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,279,pelipper,Bekipan,7,8,35,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,394,prinplup,Prinplouf,7,8,35,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,55,golduck,Akwakwak,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,224,octillery,Octillery,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,321,wailord,Wailord,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,367,huntail,Serpang,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,368,gorebyss,Rosabyss,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,419,floatzel,Mustéflott,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,457,lumineon,Luminéon,4,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,226,mantine,Démanta,3,9,36,good-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,130,gyarados,Léviator,1,10,37,super-rod|surf
kanto_route_19,Route 19 (Kanto),route,true,131,lapras,Lokhlass,1,8,34,super-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,86,seel,Otaria,16,5,31,old-rod|good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,370,luvdisc,Lovdisc,16,5,31,old-rod|good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,418,buizel,Mustébouée,16,5,31,old-rod|good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,456,finneon,Écayon,16,5,31,old-rod|good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,61,poliwhirl,Têtarte,12,8,35,good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,458,mantyke,Babimanta,11,5,31,old-rod|good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,320,wailmer,Wailmer,10,6,32,old-rod|good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,117,seadra,Hypocéan,8,8,35,good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,8,wartortle,Carabaffe,7,8,35,good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,279,pelipper,Bekipan,7,8,35,good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,99,kingler,Krabboss,4,9,36,good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,226,mantine,Démanta,3,9,36,good-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,36,clefable,Mélodelfe,2,11,39,walk
kanto_route_20,Route 20 (Kanto),route,true,186,politoed,Tarpaud,2,11,39,super-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,350,milotic,Milobellus,2,10,37,super-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,91,cloyster,Crustabri,1,10,37,super-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,130,gyarados,Léviator,1,10,37,super-rod|surf
kanto_route_20,Route 20 (Kanto),route,true,134,vaporeon,Aquali,1,10,37,super-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,144,articuno,Artikodin,100,50,50,only-one
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,116,horsea,Hypotrempe,16,5,39,old-rod|good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,129,magikarp,Magicarpe,16,3,37,old-rod|good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,223,remoraid,Rémoraid,16,5,39,old-rod|good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,349,feebas,Barpau,16,3,37,old-rod|good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,183,marill,Marill,15,6,41,good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,361,snorunt,Stalgamin,15,5,39,walk
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,363,spheal,Obalie,15,4,38,old-rod|good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,364,sealeo,Phogleur,8,8,43,good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,87,dewgong,Lamantine,3,9,44,good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,139,omastar,Amonistar,3,9,44,good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,141,kabutops,Kabutops,3,9,44,good-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,362,glalie,Oniglali,3,9,44,walk
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,91,cloyster,Crustabri,1,10,45,super-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,131,lapras,Lokhlass,1,8,42,super-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,260,swampert,Laggron,1,12,48,super-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,365,walrein,Kaimorse,1,12,48,super-rod|surf
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,471,glaceon,Givrali,1,10,45,walk
kanto_dungeon_seafoam_islands,Iles Ecume (Kanto),dungeon,true,473,mamoswine,Mammochon,1,12,48,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,228,houndour,Malosse,15,54,63,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,240,magby,Magby,11,54,63,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,77,ponyta,Ponyta,10,55,64,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,5,charmeleon,Reptincel,7,57,67,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,324,torkoal,Chartor,6,56,65,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,126,magmar,Magmar,3,58,68,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,59,arcanine,Arcanin,2,59,69,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,229,houndoom,Démolosse,2,58,68,walk
kanto_city_cinnabar_island,Cramois'Ile (Kanto),town,false,452,drapion,Drascore,2,58,68,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,58,growlithe,Caninos,13,26,35,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,219,magcargo,Volcaropod,8,29,39,rock-smash|walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,156,quilava,Feurisson,7,29,39,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,38,ninetales,Feunard,4,30,40,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,78,rapidash,Galopa,4,30,40,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,112,rhydon,Rhinoféros,4,30,40,rock-smash|walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,4,charmander,Salamèche,1,26,35,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,136,flareon,Pyroli,1,31,41,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,155,cyndaquil,Héricendre,1,26,35,walk
kanto_dungeon_pokemon_mansion,Manoir Pokemon (Kanto),dungeon,true,157,typhlosion,Typhlosion,1,33,44,walk
