route_id,route_name_fr,zone_type,combat_enabled,pokemon_id,pokemon_name_en,pokemon_name_fr,spawn_weight,min_level,max_level,methods
johto_route_46,Route 46 (Johto),route,true,21,spearow,Piafabec,80,4,5,headbutt_group_b
johto_route_46,Route 46 (Johto),route,true,21,spearow,Piafabec,35,2,3,walk
johto_route_46,Route 46 (Johto),route,true,74,geodude,Racaillou,75,2,3,walk
johto_route_46,Route 46 (Johto),route,true,19,rattata,Rattata,80,2,4,walk
johto_route_46,Route 46 (Johto),route,true,214,heracross,Scarhino,30,2,3,headbutt_group_a
johto_route_47,Route 47 (Johto),route,true,83,farfetchd,Canarticho,20,35,35,walk
johto_route_47,Route 47 (Johto),route,true,11,metapod,Chrysacier,50,25,28,headbutt_special
johto_route_47,Route 47 (Johto),route,true,14,kakuna,Coconfort,50,25,28,headbutt_special
johto_route_47,Route 47 (Johto),route,true,165,ledyba,Coxy,20,17,18,headbutt_group_b
johto_route_47,Route 47 (Johto),route,true,15,beedrill,Dardargnan,30,25,28,headbutt_special
johto_route_47,Route 47 (Johto),route,true,241,miltank,Écrémeuh,20,35,35,walk
johto_route_47,Route 47 (Johto),route,true,163,hoothoot,Hoothoot,50,15,16,headbutt_group_a
johto_route_47,Route 47 (Johto),route,true,163,hoothoot,Hoothoot,50,17,18,headbutt_group_b
johto_route_47,Route 47 (Johto),route,true,90,shellder,Kokiyas,10,20,20,good-rod
johto_route_47,Route 47 (Johto),route,true,90,shellder,Kokiyas,30,40,40,super-rod
johto_route_47,Route 47 (Johto),route,true,171,lanturn,Lanturn,10,40,40,super-rod
johto_route_47,Route 47 (Johto),route,true,170,chinchou,Loupio,20,20,20,good-rod
johto_route_47,Route 47 (Johto),route,true,170,chinchou,Loupio,40,40,40,super-rod
johto_route_47,Route 47 (Johto),route,true,129,magikarp,Magicarpe,40,20,20,good-rod
johto_route_47,Route 47 (Johto),route,true,129,magikarp,Magicarpe,85,10,10,old-rod
johto_route_47,Route 47 (Johto),route,true,132,ditto,Métamorph,41,31,40,walk
johto_route_47,Route 47 (Johto),route,true,167,spinarak,Mimigal,30,17,18,headbutt_group_b
johto_route_47,Route 47 (Johto),route,true,164,noctowl,Noarfang,20,35,35,walk
johto_route_47,Route 47 (Johto),route,true,102,exeggcute,Noeunoeuf,20,15,16,headbutt_group_a
johto_route_47,Route 47 (Johto),route,true,102,exeggcute,Noeunoeuf,20,17,18,headbutt_group_b
johto_route_47,Route 47 (Johto),route,true,44,gloom,Ortide,5,32,32,walk
johto_route_47,Route 47 (Johto),route,true,86,seel,Otaria,30,10,20,surf
johto_route_47,Route 47 (Johto),route,true,12,butterfree,Papilusion,30,25,28,headbutt_special
johto_route_47,Route 47 (Johto),route,true,21,spearow,Piafabec,5,31,31,walk
johto_route_47,Route 47 (Johto),route,true,204,pineco,Pomdepik,30,15,16,headbutt_group_a
johto_route_47,Route 47 (Johto),route,true,22,fearow,Rapasdepic,4,34,34,walk
johto_route_47,Route 47 (Johto),route,true,20,raticate,Rattatac,5,31,33,walk
johto_route_47,Route 47 (Johto),route,true,214,heracross,Scarhino,20,25,30,headbutt_special
johto_route_47,Route 47 (Johto),route,true,120,staryu,Stari,10,15,25,surf
johto_route_47,Route 47 (Johto),route,true,72,tentacool,Tentacool,30,20,20,good-rod
johto_route_47,Route 47 (Johto),route,true,72,tentacool,Tentacool,15,10,10,old-rod
johto_route_47,Route 47 (Johto),route,true,72,tentacool,Tentacool,60,15,25,surf
johto_route_47,Route 47 (Johto),route,true,73,tentacruel,Tentacruel,20,40,40,super-rod
johto_route_48,Route 48 (Johto),route,true,83,farfetchd,Canarticho,20,24,25,walk
johto_route_48,Route 48 (Johto),route,true,58,growlithe,Caninos,38,21,25,walk
johto_route_48,Route 48 (Johto),route,true,165,ledyba,Coxy,20,17,18,headbutt_group_b
johto_route_48,Route 48 (Johto),route,true,203,girafarig,Girafarig,5,20,20,walk
johto_route_48,Route 48 (Johto),route,true,37,vulpix,Goupix,38,21,24,walk
johto_route_48,Route 48 (Johto),route,true,187,hoppip,Granivol,11,20,22,walk
johto_route_48,Route 48 (Johto),route,true,163,hoothoot,Hoothoot,50,15,16,headbutt_group_a
johto_route_48,Route 48 (Johto),route,true,163,hoothoot,Hoothoot,50,17,18,headbutt_group_b
johto_route_48,Route 48 (Johto),route,true,167,spinarak,Mimigal,30,17,18,headbutt_group_b
johto_route_48,Route 48 (Johto),route,true,102,exeggcute,Noeunoeuf,20,15,16,headbutt_group_a
johto_route_48,Route 48 (Johto),route,true,102,exeggcute,Noeunoeuf,20,17,18,headbutt_group_b
johto_route_48,Route 48 (Johto),route,true,44,gloom,Ortide,20,22,24,walk
johto_route_48,Route 48 (Johto),route,true,204,pineco,Pomdepik,30,15,16,headbutt_group_a
johto_route_48,Route 48 (Johto),route,true,22,fearow,Rapasdepic,10,21,21,walk
johto_route_48,Route 48 (Johto),route,true,50,diglett,Taupiqueur,4,20,20,walk
johto_route_48,Route 48 (Johto),route,true,128,tauros,Tauros,21,20,24,walk
